# calculated optical constants
# columns: E, rs, rp, ∆
# 
# 45 deg incidence angle.
# 1e6 rays
# 
 10.0	 0.03857	 0.02102	-142.9801
 11.0	 0.03738	 0.01974	-140.5496
 12.0	 0.03598	 0.01829	-139.4679
 13.0	 0.03529	 0.01767	-136.5181
 14.0	 0.03553	 0.01782	-132.9275
 15.0	 0.03527	 0.01755	-130.5779
 16.0	 0.03428	 0.01661	-129.3664
 17.0	 0.03305	 0.01543	-129.3367
 18.0	 0.03217	 0.01466	-131.6146
 19.0	 0.03245	 0.01489	-135.1069
 20.0	 0.03421	 0.01657	-135.6716
 21.0	 0.03636	 0.01869	-134.0037
 22.0	 0.03804	 0.02046	-131.0632
 23.0	 0.03881	 0.02129	-127.1418
 24.0	 0.03750	 0.01982	-122.3435
 25.0	 0.03510	 0.01742	-116.8544
 26.0	 0.03475	 0.01705	-119.3854
 27.0	 0.03354	 0.01587	-117.8241
 28.0	 0.03330	 0.01568	-119.2929
 29.0	 0.03281	 0.01527	-118.8436
 30.0	 0.03292	 0.01536	-113.2182
 31.0	 0.03396	 0.01629	-110.8741
 32.0	 0.03443	 0.01675	-107.0760
 33.0	 0.03360	 0.01598	-103.9467
 34.0	 0.03294	 0.01533	-101.4568
 35.0	 0.03216	 0.01464	-99.0753
 36.0	 0.03137	 0.01392	-96.8182
 37.0	 0.03041	 0.01310	-94.8946
 38.0	 0.02967	 0.01244	-93.2957
 39.0	 0.02897	 0.01184	-91.7184
 40.0	 0.02818	 0.01123	-90.1666
 41.0	 0.02748	 0.01070	-88.8136
 42.0	 0.02700	 0.01028	-87.4170
 43.0	 0.02646	 0.00987	-86.0638
 44.0	 0.02584	 0.00947	-84.5807
 45.0	 0.02551	 0.00918	-82.7857
 46.0	 0.02487	 0.00874	-80.9893
 47.0	 0.02429	 0.00832	-79.2769
 48.0	 0.02348	 0.00781	-77.5646
 49.0	 0.02275	 0.00733	-76.0114
 50.0	 0.02191	 0.00679	-74.7360
 51.0	 0.02110	 0.00631	-74.0403
 52.0	 0.02063	 0.00600	-73.4236
 53.0	 0.01997	 0.00565	-72.8089
 54.0	 0.01941	 0.00535	-72.2724
 55.0	 0.01898	 0.00510	-71.9986
 56.0	 0.01866	 0.00494	-71.8581
 57.0	 0.01845	 0.00482	-71.5280
 58.0	 0.01833	 0.00475	-71.1169
 59.0	 0.01827	 0.00472	-70.3303
 60.0	 0.01818	 0.00466	-69.3045
 61.0	 0.01804	 0.00459	-68.2654
 62.0	 0.01794	 0.00455	-67.1488
 63.0	 0.01785	 0.00452	-65.4266
 64.0	 0.01785	 0.00448	-63.4349
 65.0	 0.01754	 0.00433	-61.3994
 66.0	 0.01714	 0.00415	-59.5090
 67.0	 0.01672	 0.00395	-57.5877
 68.0	 0.01630	 0.00376	-55.8016
 69.0	 0.01586	 0.00354	-54.1805
 70.0	 0.01526	 0.00329	-52.8801
 71.0	 0.01476	 0.00309	-51.7866
 72.0	 0.01442	 0.00293	-50.9275
 73.0	 0.01402	 0.00278	-50.0020
 74.0	 0.01356	 0.00262	-49.2485
 75.0	 0.01320	 0.00248	-48.5763
 76.0	 0.01305	 0.00240	-47.7372
 77.0	 0.01272	 0.00229	-46.9749
 78.0	 0.01239	 0.00219	-46.1836
 79.0	 0.01219	 0.00210	-45.1211
 80.0	 0.01184	 0.00199	-44.2559
 81.0	 0.01148	 0.00188	-43.3489
 82.0	 0.01126	 0.00179	-42.7824
 83.0	 0.01092	 0.00169	-42.7201
 84.0	 0.01094	 0.00168	-42.9786
 85.0	 0.01088	 0.00167	-42.2994
 86.0	 0.01076	 0.00164	-40.6430
 87.0	 0.01062	 0.00159	-39.3306
 88.0	 0.01037	 0.00152	-37.7875
 89.0	 0.01016	 0.00146	-36.4621
 90.0	 0.00997	 0.00140	-35.2476
 91.0	 0.00964	 0.00132	-33.9266
 92.0	 0.00940	 0.00125	-32.8404
 93.0	 0.00906	 0.00118	-31.5782
 94.0	 0.00893	 0.00113	-30.4889
 95.0	 0.00867	 0.00106	-29.5388
 96.0	 0.00841	 0.00100	-28.8644
 97.0	 0.00819	 0.00095	-28.2497
 98.0	 0.00796	 0.00089	-27.3736
 99.0	 0.00767	 0.00084	-26.9202
100.0	 0.00754	 0.00080	-26.2001
101.0	 0.00743	 0.00077	-25.6913
102.0	 0.00716	 0.00072	-24.8955
103.0	 0.00693	 0.00068	-24.3219
104.0	 0.00679	 0.00065	-23.5948
105.0	 0.00650	 0.00061	-23.2393
106.0	 0.00639	 0.00058	-22.5708
107.0	 0.00621	 0.00055	-22.1663
108.0	 0.00610	 0.00052	-21.7389
109.0	 0.00588	 0.00049	-21.2864
110.0	 0.00573	 0.00047	-21.0121
111.0	 0.00566	 0.00045	-20.8545
112.0	 0.00551	 0.00043	-20.2064
113.0	 0.00534	 0.00040	-19.8852
114.0	 0.00522	 0.00038	-19.6803
115.0	 0.00511	 0.00037	-19.7080
116.0	 0.00504	 0.00035	-19.3485
117.0	 0.00480	 0.00033	-18.9704
118.0	 0.00464	 0.00031	-18.8432
119.0	 0.00467	 0.00030	-18.4349
120.0	 0.00451	 0.00029	-18.4349
121.0	 0.00435	 0.00027	-17.9931
122.0	 0.00429	 0.00026	-17.8350
123.0	 0.00410	 0.00024	-17.6711
124.0	 0.00424	 0.00025	-17.6501
125.0	 0.00399	 0.00023	-17.4748
126.0	 0.00388	 0.00022	-16.7984
127.0	 0.00371	 0.00020	-16.7503
128.0	 0.00377	 0.00020	-16.5430
129.0	 0.00364	 0.00019	-16.3269
130.0	 0.00356	 0.00018	-16.1013
131.0	 0.00349	 0.00017	-15.8657
132.0	 0.00336	 0.00016	-15.6194
133.0	 0.00323	 0.00015	-15.3616
134.0	 0.00327	 0.00015	-15.0916
135.0	 0.00324	 0.00014	-15.5928
136.0	 0.00305	 0.00013	-15.3128
137.0	 0.00311	 0.00013	-15.0184
138.0	 0.00298	 0.00013	-15.1952
139.0	 0.00287	 0.00012	-14.8863
140.0	 0.00286	 0.00011	-15.2551
141.0	 0.00275	 0.00011	-15.6422
142.0	 0.00267	 0.00010	-15.1240
143.0	 0.00267	 0.00010	-15.5241
144.0	 0.00260	 0.00009	-15.1858
145.0	 0.00256	 0.00009	-15.3955
146.0	 0.00253	 0.00009	-15.8324
147.0	 0.00245	 0.00008	-15.2551
148.0	 0.00242	 0.00008	-15.7086
149.0	 0.00227	 0.00007	-15.9454
150.0	 0.00221	 0.00007	-16.4404
151.0	 0.00220	 0.00007	-16.6992
152.0	 0.00226	 0.00007	-16.0736
153.0	 0.00221	 0.00007	-16.3360
154.0	 0.00209	 0.00006	-16.8868
155.0	 0.00197	 0.00006	-17.1759
156.0	 0.00198	 0.00006	-17.4748
157.0	 0.00199	 0.00006	-17.7839
158.0	 0.00184	 0.00005	-17.4180
159.0	 0.00189	 0.00005	-17.7447
160.0	 0.00180	 0.00005	-18.0834
161.0	 0.00189	 0.00005	-18.4349
162.0	 0.00177	 0.00004	-18.7999
163.0	 0.00169	 0.00004	-19.1790
164.0	 0.00162	 0.00004	-19.5731
165.0	 0.00163	 0.00004	-19.9831
166.0	 0.00165	 0.00004	-20.4099
