sep=	
P0	source_photonEnergy	M1_outgoingMaxF_X	M1_outgoingMinF_X	M1_outgoingMaxF_Z	M1_outgoingMinF_Z	M1_intensityH_width_X	M1_intensityH_centerWidth_X	M1_intensityH_centerMass_X	M1_intensityH_width_Z	M1_intensityH_centerWidth_Z	M1_intensityH_centerMass_Z	M1_energyH_width	M1_energyH_centerWidth	M1_energyH_centerMass	M1_pathlengthH_width	M1_pathlengthH_centerWidth	M1_pathlengthH_centerMass	M1_phi_width	M1_phi_centerWidth	M1_phi_centerMass	M1_psi_width	M1_psi_centerWidth	M1_psi_centerMass	M1_incoming_NO	M1_absorbed_NO	M1_outgoing_NO	M1_incoming_R	M1_absorbed_R	M1_outgoing_R	M1_efficiency	M1_S1S0	M1_S2S0	M1_S3S0	M1_focus_horizontal_z0	M1_focus_horizontal_width	M1_focus_horizontal_theta	M1_focus_horizontal_depth	M1_focus_vertical_z0	M1_focus_vertical_width	M1_focus_vertical_theta	M1_focus_vertical_depth
10	20	0.0446480273951752	-0.0453310073845444	0.181741899560564	-0.172839778481913	0.0238820634310384	-7.1408188289426e-05	3.27980148542156e-06	0.0923494042702686	5.83272958275954e-05	-0.0016304845363371	0	20	20	0.996626525470127	-0.000692488511531753	-0.00596872017233074	0.0517598526293575	-0.000125222384504853	-0.000470517979988372	0.0134303257385847	-74.9999854199176	-74.9997802901662	1000000	578367	421633	100	57.8367	42.1633	42.1633	0.431	-0.487	0.759	-15.1205	0.00998996	0.000100205	199.39	-15.0838	0.0100038	0.000100025	200.026
11	21	0.0461636476332282	-0.0438419321403447	0.17053415961209	-0.174928106287687	0.0235460952085953	-1.43351571374687e-05	0.0001231354193156	0.0921339293026154	-0.000132984839360667	-0.00170352633172013	0	21	21	0.996362134675391	-3.64267630174053e-05	-0.00593094979307818	0.0521762102046598	-0.000140040116734415	7.34561925022637e-06	0.0133611381669347	-74.9999766829333	-75.0000452832594	1000000	551313	448687	100	55.1313	44.8687	44.8687	0.408	-0.520	0.750	-15.0479	0.0099945	0.000100055	199.78	-15.1786	0.00999119	0.000100077	199.67
12	22	0.0464064631921746	-0.045939198919002	0.177949235053763	-0.170648426488107	0.0235985323408203	-7.28269757724592e-05	-0.00013970902310155	0.09151452459326	-4.74420745547044e-05	0.000108166087399997	0	22	22	0.998270886686283	-0.000876130927994878	-0.000743782665328041	0.0513836447188319	-8.03772391351938e-05	-0.000631438351582594	0.0133677405210089	-74.9999854436877	-75.0001725315987	1000000	522982	477018	100	52.2982	47.7018	47.7018	0.371	-0.542	0.754	-14.938	0.0100052	9.99775e-05	200.15	-14.8136	0.00999363	0.00010012	199.633
13	23	0.0448315066858337	-0.0461204566854998	0.173312254294799	-0.171718282178066	0.0237774232788804	-1.32031812819285e-05	-3.22803951092882e-05	0.0905323401087189	-0.000237008199336558	0.00138260639225782	0	23	23	0.998736528801784	-0.000313400178050427	0.00219618821234846	0.0517629608395689	-2.51825649664819e-05	-0.000398829011592827	0.0133028224980621	-75.0000235569126	-75.0001897278125	1000000	500950	499050	100	50.095	49.905	49.905	0.332	-0.545	0.770	-14.833	0.0099902	9.99014e-05	200.001	-15.2014	0.0100049	9.99822e-05	200.133
14	24	0.0433248454898767	-0.0450510548183903	0.177319518915143	-0.177973788509758	0.0237784612018819	-0.000118754138816722	-0.000152287780082375	0.0922741821972091	0.000241388381929643	0.000541275514940182	0	24	24	0.998359351135649	0.000335422490559623	0.00553088898762499	0.0519586082393626	-0.000112161741918665	0.000581808371730955	0.0132983341842753	-74.9999597676173	-75.0000927606687	1000000	497369	502631	100	49.7369	50.2631	50.2631	0.304	-0.518	0.800	-14.9841	0.0100105	0.000100069	200.073	-15.163	0.0100009	0.000100033	199.952
15	25	0.0479100111221082	-0.0466243642801269	0.171022560758183	-0.175961734334992	0.0236869231654433	-2.88285859020489e-05	0.000326773873652986	0.0915877936517103	9.01505923664933e-05	-0.000980126024257233	0	25	25	0.99775165216396	0.000272175576749079	0.00165369470466548	0.051987354371042	0.000190552524394698	-0.000897897989887583	0.0133767746590279	-75.0000189772961	-75.0002398354933	1000000	503948	496052	100	50.3948	49.6052	49.6052	0.279	-0.483	0.830	-15.209	0.00998621	0.000100007	199.709	-15.0648	0.00999326	0.000100009	199.846
16	26	0.0453701518412361	-0.0464089811522582	0.173133428340436	-0.168791828254331	0.0239029982424476	-5.25509335960374e-05	6.28554944536244e-05	0.0914915710064426	-0.000125722069412408	-0.000730542225932246	0	26	26	0.997304288748639	0.000641751548499214	-0.00615602748009003	0.0515931210745299	4.49014499732253e-05	-0.000952745466682794	0.013434875501529	-74.9999099477	-75.0000613134386	1000000	517037	482963	100	51.7037	48.2963	48.2963	0.298	-0.483	0.823	-14.976	0.00998084	0.000100083	199.45	-15.181	0.00998967	0.000100009	199.775
17	27	0.0460289429662758	-0.0434309544756574	0.185534189402234	-0.171912591752385	0.0235997649033121	9.12443434093278e-05	-2.87872770922959e-05	0.0915904033019719	8.35019761158962e-05	-0.000555240620912723	0	27	27	0.998149578936281	1.94415037594875e-05	-3.55053544431883e-06	0.0518327239823013	0.000127863446720968	-0.000295567296505692	0.0134555983434955	-75.0000147238346	-74.9998406066665	1000000	525056	474944	100	52.5056	47.4944	47.4944	0.293	-0.468	0.834	-14.8557	0.0099845	0.000100035	199.62	-14.9742	0.00998586	9.99471e-05	199.823
18	28	0.0439664136362651	-0.0454173445731402	0.173175425200822	-0.179713961863696	0.0233991370820249	-9.6370393442971e-05	0.000131406303413593	0.0910882733788663	8.52883973911853e-05	-0.000421116341821209	0	28	28	0.997096736454703	0.000811812335807349	-0.00264853246182661	0.0513978984201591	2.68387529741079e-05	0.000659230166599176	0.013585803885482	-75.0000309882938	-75.0000058876322	1000000	532283	467717	100	53.2283	46.7717	46.7717	0.304	-0.468	0.830	-14.8032	0.00999213	0.000100096	199.65	-14.8246	0.0100006	9.99813e-05	200.05
19	29	0.0451851169820563	-0.0455207891167005	0.169054711720085	-0.17558693609095	0.0238484041091321	-5.89628902907188e-05	-0.000475754625722788	0.0922448209302184	-0.000105199156559529	-0.000445502473120446	0	29	29	0.999150524460367	0.00053595092644082	-0.00107479941644961	0.0521565211114164	-6.68940218735009e-06	-0.000168569217580322	0.0135992634033614	-75.0000277053107	-74.9998500821588	1000000	536616	463384	100	53.6616	46.3384	46.3384	0.303	-0.463	0.833	-15.2191	0.00998197	0.000100067	199.505	-14.9674	0.00998939	0.000100013	199.762
20	30	0.0454982520644107	-0.0457145576503844	0.174330061505893	-0.171626033559777	0.0236124217957359	4.27581906548014e-08	-7.11151799274862e-05	0.0921988775780979	0.000254317512658718	0.000200725658698719	0	30	30	0.997504540123016	-0.000431051944492888	0.00343741920512386	0.0522966220645009	-0.000106479820374032	-0.000223872070420975	0.0134721150976497	-75.0000163555902	-75.0000208150824	1000000	515891	484109	100	51.5891	48.4109	48.4109	0.268	-0.456	0.849	-14.7491	0.00996997	9.99824e-05	199.435	-14.9327	0.00999959	0.000100055	199.883
21	31	0.0456417459324356	-0.0461809496674298	0.177805787852053	-0.173739865259533	0.0238388737250263	-4.04162345811129e-06	-0.0002477570146815	0.0924181256305473	-5.73484536953855e-06	2.13389728225821e-05	0	31	31	0.998425113782094	0.000377065889856198	0.0017900424802928	0.0518497052654396	-0.000104879656498448	0.00067789355332161	0.0132938639482873	-74.9999722652607	-74.9999799784661	1000000	496718	503282	100	49.6718	50.3282	50.3282	0.250	-0.461	0.851	-15.0668	0.00999517	0.000100009	199.886	-14.8584	0.0100222	9.98779e-05	200.689
22	32	0.0462004943127916	-0.0443760190050905	0.166041901305348	-0.177644617934969	0.0238343824910331	3.99615089650574e-05	-0.00030913641741246	0.091766935258736	-2.18269927080017e-05	-0.000107222590288114	0	32	32	0.998737212170946	0.00019724853676939	0.00259018093309871	0.0519844985566291	7.69681219880136e-05	-0.00070219120789082	0.0135454909530571	-74.9999830754061	-75.0001977669631	1000000	478624	521376	100	47.8624	52.1376	52.1376	0.229	-0.457	0.859	-14.7096	0.00996654	0.000100274	198.787	-15.13	0.010012	0.000100043	200.154
23	33	0.0472257390722967	-0.0455751664070529	0.167515908488359	-0.182790458613916	0.0237363825557659	3.70592821998354e-05	0.000259835235119805	0.0921991881684996	7.78742114081882e-06	-0.00126763435127514	0	33	33	0.998454129215501	0.000421972837082063	0.000485267561784575	0.0516458272658649	-6.70723564600989e-05	0.000587898082112084	0.0133760154912173	-74.9999920181145	-74.9999315235739	1000000	477049	522951	100	47.7049	52.2951	52.2951	0.217	-0.445	0.869	-15.0004	0.0100102	0.000100004	200.197	-14.7734	0.009996	0.000100196	199.53
24	34	0.0448971876074066	-0.0462535494207418	0.180208636542809	-0.172273653959622	0.0235688454951889	1.19404494993893e-05	0.000263158086756907	0.0924087039054245	-0.000372014781784398	-0.000790929408545971	0	34	34	0.995736010871038	0.00054180584129343	-0.00232214298668598	0.0521363950704945	-5.90586892725911e-05	-0.000407836921532054	0.0135010626914764	-75.0000159280208	-75.0001082760132	1000000	476056	523944	100	47.6056	52.3944	52.3944	0.209	-0.435	0.876	-14.9607	0.00998605	0.000100022	199.678	-14.9444	0.0100065	0.00010023	199.67
25	35	0.0444581885911325	-0.0466657582765475	0.165805154885349	-0.168574164860932	0.02402776672363	-5.60805352005055e-05	-0.000300877909567128	0.0928194645735247	0.000112632387551249	-0.000238156241221421	0	35	35	0.996428742139217	-8.23242577625005e-05	-0.00584592891108349	0.0517388081334994	-1.80818143947631e-05	0.000827691068054151	0.0134770967821693	-74.9999739713422	-75.0001916416847	1000000	476437	523563	100	47.6437	52.3563	52.3563	0.202	-0.425	0.882	-15.1821	0.010019	0.000100023	200.334	-14.9198	0.0100188	0.000100056	200.263
26	36	0.0423498747033004	-0.0459014472643675	0.169583226501079	-0.175945520696881	0.0237674992873308	-8.46957104525224e-05	-0.000318070186480279	0.091734041718639	8.3920461067484e-05	-0.00146232800372101	0	36	36	0.996627598284463	0.00019502513053038	4.26441812146905e-05	0.0521042204094213	0.000142126321139042	0.000503499602117305	0.0134427236471402	-74.9999235242854	-74.9997610022678	1000000	478874	521126	100	47.8874	52.1126	52.1126	0.196	-0.415	0.888	-15.0449	0.0100042	0.000100109	199.867	-15.0797	0.0100046	0.000100076	199.94
27	37	0.0448760584485543	-0.0459731934186054	0.171204891298649	-0.184058236970032	0.0235053165107046	4.9145516679644e-05	-8.60059849386377e-05	0.0932050961166537	-0.000445011774176635	0.00054599565560029	0	37	37	0.996693846582498	0.000496480849887571	-0.00616836467232496	0.0519776627257934	-3.37285895761624e-05	0.000606646540067868	0.0134130290793209	-74.9999369540356	-75.0000850726458	1000000	483333	516667	100	48.3333	51.6667	51.6667	0.192	-0.406	0.894	-14.979	0.00997982	0.000100084	199.428	-14.857	0.0100067	9.99855e-05	200.163
28	38	0.0432430934715286	-0.0456769191206781	0.177443566478621	-0.178560887916569	0.0236650526318927	-2.03529927732607e-06	-0.00028711214751985	0.0916593041210327	-0.000211642417453792	-0.000541443101546246	0	38	38	0.998939027474071	-5.74059499648394e-05	0.00580115364614664	0.052081406241138	0.000111440230024778	-0.000194563111933471	0.0135026815813445	-74.9999970224656	-75.0002072157964	1000000	487072	512928	100	48.7072	51.2928	51.2928	0.189	-0.398	0.898	-15.1375	0.00999489	9.99936e-05	199.911	-15.2785	0.0100027	0.000100137	199.78
29	39	0.044937082945082	-0.0447357773937912	0.17984009332589	-0.170011126486105	0.0239253831573329	7.49077144080925e-05	0.000275160899025753	0.0925030183541634	9.07780848127052e-05	-0.000275328410022896	0	39	39	0.99578327939713	-0.000214695778763874	-0.00487726268145983	0.0519664552562311	-4.21757574965743e-05	-0.000272224386049638	0.0133837779606877	-75.0000705181037	-75.0002200868746	1000000	490243	509757	100	49.0243	50.9757	50.9757	0.186	-0.390	0.902	-15.2798	0.0100227	0.000100053	200.347	-14.972	0.0100001	9.9908e-05	200.185
30	40	0.046606844496648	-0.0453042498653831	0.16621881528263	-0.172332465273832	0.0237058100613152	-1.09764769196524e-05	-0.000353792436873238	0.0921081579305686	-6.08505956852939e-05	-0.00144621495539943	0	40	40	0.997755297240064	0.00017934457268215	-0.00128136868105622	0.0522894718319488	6.91047666840049e-05	-0.000964216645381613	0.0134018481265813	-75.0000172508509	-74.9999672827008	1000000	494076	505924	100	49.4076	50.5924	50.5924	0.183	-0.383	0.905	-14.9341	0.0100056	0.000100198	199.716	-14.9295	0.0100003	9.99628e-05	200.081
31	41	0.0474241704395409	-0.0456428480846617	0.172175460075004	-0.175386485484902	0.0236956197623814	-4.88710103912025e-05	0.000378236952345158	0.0911812622817303	0.000108619119484801	-0.00089813375530351	0	41	41	0.995399833477138	0.000217682576151679	-0.0012428872577992	0.0520618608444061	-4.74634597784733e-05	-0.000829075696767517	0.013448565925229	-75.0000181971814	-74.9999231583453	1000000	497408	502592	100	49.7408	50.2592	50.2592	0.180	-0.377	0.909	-14.9456	0.00999613	0.000100045	199.833	-15.1025	0.0100078	0.000100009	200.138
32	42	0.0452506376868642	-0.0443347411185589	0.17378705569848	-0.174937079262632	0.0239155986781594	-5.38442884681391e-05	0.000227729619343073	0.0913663767356916	0.000117258222999198	0.00162290090458739	0	42	42	0.997702356746398	-0.000246108434358572	4.55786693818183e-05	0.0517046122985848	7.97833615459598e-05	-0.00055601664744577	0.0134801917388708	-75.0000213454173	-74.9997758730476	1000000	499263	500737	100	49.9263	50.0737	50.0737	0.177	-0.371	0.912	-15.0453	0.0100034	9.99271e-05	200.214	-14.9567	0.0100007	0.000100058	199.897
33	43	0.0465860390010732	-0.0442439930616881	0.177475932211071	-0.175191671744769	0.0238029755428907	-2.11753900259404e-05	-0.000122387278675751	0.0924338497845014	0.000160046093303855	-0.000298849013143559	0	43	43	0.998639861506781	-0.00037149144741111	-0.000250955308735312	0.0520179380794749	0.000141377983532961	-0.000921815859574432	0.0134452141974505	-75.000025842518	-74.999989275929	1000000	500402	499598	100	50.0402	49.9598	49.9598	0.174	-0.366	0.914	-14.995	0.0100009	0.000100219	199.582	-15.3491	0.00999955	0.000100086	199.819
34	44	0.0457738558392699	-0.0446818758354947	0.177740039014405	-0.169071609357075	0.0235973791290256	-4.69797950571477e-05	0.000385413942633799	0.0922333966760951	4.5520015026515e-05	-1.8926620775378e-05	0	44	44	0.996046112991728	-0.000236175930890981	0.00593404024355948	0.0520075864252466	-5.30524594666987e-05	-0.000304411793477413	0.0135187046206247	-75.0000625160844	-75.0001908455449	1000000	501424	498576	100	50.1424	49.8576	49.8576	0.171	-0.361	0.917	-15.319	0.0100119	0.000100073	200.092	-15.2354	0.00999963	0.00010001	199.973
35	45	0.0470999491701546	-0.0440121681618023	0.174124626169419	-0.185595213920601	0.023482880761029	7.44419980617667e-05	0.00018368535479963	0.0912618195430281	-0.000189668341504773	0.000371799020083247	0	45	45	0.997456716326934	-0.000636294600597387	-0.00317816208137556	0.0524702704340013	0.000136165579448119	-3.55512186215601e-05	0.0133468473167427	-74.9999726933598	-74.9998841895185	1000000	501351	498649	100	50.1351	49.8649	49.8649	0.166	-0.356	0.920	-15.0277	0.00998729	0.000100079	199.588	-14.9874	0.00998973	0.000100093	199.608
36	46	0.0447175987069136	-0.0436224210863175	0.173424232805447	-0.17278733057913	0.0239698901595802	-3.91069931342074e-05	0.000397469633683839	0.091299484925875	0.000445240633043138	0.00126998268572925	0	46	46	0.996338089898307	0.00083831087279751	0.00234450527322849	0.0519503680294338	-0.000114122239961309	-0.000395418360410155	0.0133506599600348	-75.0000305683591	-75.0000432880695	1000000	501608	498392	100	50.1608	49.8392	49.8392	0.162	-0.350	0.922	-15.1582	0.0100047	9.97138e-05	200.668	-14.9103	0.00998999	0.000100092	199.617
37	47	0.0450837298993558	-0.0438131218511307	0.173371160031627	-0.178724465540284	0.0236083502345657	3.53120158250696e-06	0.000306547819872875	0.0915570730383964	0.000124912536115206	0.000108111990412052	0	47	47	0.996390538476493	-0.000839213008139383	-0.000597753039628168	0.052132125098607	-2.51170373965492e-05	0.000156988693778587	0.0134125008002336	-74.99999720513	-74.9999697105836	1000000	503358	496642	100	50.3358	49.6642	49.6642	0.159	-0.344	0.925	-14.8986	0.00999006	9.99588e-05	199.884	-15.0696	0.0100023	9.99774e-05	200.091
38	48	0.0457644040117485	-0.0486123797001395	0.174775606180277	-0.177504520290137	0.0236875218049353	4.93316249876377e-05	-0.000117230679681765	0.0925561716177887	0.000231326446724821	0.0002383919806902	0	48	48	0.995987705375627	0.00152714953804856	0.00764456912266454	0.0517382258168924	-7.46725182977671e-05	-0.000662401118168898	0.0134586129898442	-74.9999673767101	-74.9998075821514	1000000	505619	494381	100	50.5619	49.4381	49.4381	0.155	-0.338	0.928	-15.0857	0.00999328	0.000100038	199.789	-14.9961	0.0100182	0.000100093	200.178
39	49	0.0459010393016339	-0.0467912306627147	0.169589878201451	-0.168017698069922	0.023537257804896	3.58954479397593e-05	-0.000168803288560067	0.0921514776756283	2.548432705652e-05	0.000917843015361686	0	49	49	0.996518666574767	0.000145952452056008	-0.0039654879191211	0.0518085249694324	-3.38851341588273e-06	-9.71470058896556e-05	0.0133746067685675	-74.9999624775924	-74.9998013346361	1000000	509606	490394	100	50.9606	49.0394	49.0394	0.153	-0.332	0.931	-14.9887	0.00999916	0.000100047	199.89	-14.9549	0.010009	0.000100066	200.047
40	50	0.0448526296995686	-0.0432655810785359	0.181149266095111	-0.172792803824648	0.0237804527288231	5.94975207086207e-05	-7.613008478035e-05	0.0915430734797381	-0.000312002159105783	0.000662281545327742	0	50	50	0.995809263095048	-0.00103777852161258	0.00486538460440511	0.0520342387298178	-0.000119536967094481	-7.19336906372658e-05	0.0134109707219083	-75.0000159848059	-75.000090724557	1000000	514605	485395	100	51.4605	48.5395	48.5395	0.151	-0.325	0.934	-14.9758	0.00999663	0.000100055	199.823	-15.0013	0.0100097	0.000100062	200.069
41	51	0.0443090308207185	-0.0451577999423715	0.168820700690287	-0.17110700885148	0.0236748596890683	1.92950873990315e-05	0.000469122617493344	0.0923736727121776	-4.11227975864459e-05	0.000785289327572658	0	51	51	0.996686525360563	5.36724287530377e-05	-0.000313626378737886	0.0514356425835513	0.000149840103991487	-0.000103575876794701	0.0134570054888579	-75.0000286111472	-74.999739180551	1000000	523522	476478	100	52.3522	47.6478	47.6478	0.151	-0.319	0.936	-15.3198	0.00997689	0.000100071	199.397	-14.6734	0.00999559	0.00010005	199.813
42	52	0.0470998985570639	-0.0490022313249697	0.173601478914467	-0.169833799340785	0.0237714645178168	1.94126681517266e-05	5.65845864572839e-05	0.0908772038874063	3.79806402985503e-05	0.000777223356066642	0	52	52	0.998358934522464	1.80134939808396e-05	-0.00447450531926119	0.0520743994812973	-6.18412021312631e-05	0.000869010966294881	0.0135755491216076	-74.9999353609574	-75.0000046524768	1000000	527971	472029	100	52.7971	47.2029	47.2029	0.150	-0.314	0.937	-14.7129	0.0100048	9.98238e-05	200.449	-15.3499	0.0100023	9.99468e-05	200.152
43	53	0.0447908552691385	-0.0453278458836806	0.173744954416702	-0.171947897330228	0.0236128540117131	7.08342954730268e-05	-0.000391792056326813	0.0917225408350279	-0.000314532258388386	-0.000407342100354952	0	53	53	0.994050452496081	0.000484160846552173	0.00321025967291777	0.0517860723889752	0.000150546156114161	-0.000683278307399393	0.0135275740898995	-75.0000037497111	-74.9999480343499	1000000	533111	466889	100	53.3111	46.6889	46.6889	0.149	-0.310	0.939	-15.0331	0.010003	9.99506e-05	200.16	-15.113	0.00998575	0.000100006	199.702
44	54	0.0455191300281007	-0.046204731767307	0.180566493259365	-0.170436445702339	0.0238941203693747	1.14600470403504e-05	-0.000314730750457182	0.091542067801668	-0.000261111206955898	-0.00134346587984091	0	54	54	0.999486410160627	6.72509348559891e-05	-0.0036261110711181	0.0521249207497831	0.000123532486148312	8.56803184389604e-05	0.0135403477126737	-75.0000378615999	-74.9997730138852	1000000	538052	461948	100	53.8052	46.1948	46.1948	0.149	-0.306	0.940	-15.3413	0.00999673	0.00010018	199.575	-15.0354	0.0100009	0.00010017	199.678
45	55	0.0439009732423127	-0.0454351701259628	0.172546312951957	-0.16841251218763	0.0241352479509329	-5.24153180823505e-05	2.11364772411196e-05	0.0904921512135521	-2.62757359290253e-05	-0.000184640892425786	0	55	55	0.995866624385444	0.000477120512725804	0.00247279629755681	0.0529630581389569	5.22496962609281e-05	0.000678175711643664	0.0135322501110267	-75.0000024911683	-75.0000993355347	1000000	543691	456309	100	54.3691	45.6309	45.6309	0.149	-0.302	0.942	-15.0371	0.00999437	0.000100163	199.562	-15.3918	0.0099759	0.000100018	199.483
46	56	0.0436897647166037	-0.0455189391342115	0.172529806406531	-0.174285552498171	0.0234005643373468	3.41380972530645e-05	6.72502805997011e-05	0.0911489984072658	-0.000403526212325284	-0.000206510786396719	0	56	56	0.997353987964517	-0.000463738856364138	-0.00372791706228692	0.0512328339088721	-0.000131558579760521	0.000368201628984433	0.0134629016431311	-74.9999918254592	-74.9999631018074	1000000	548318	451682	100	54.8318	45.1682	45.1682	0.149	-0.299	0.943	-14.8741	0.00999283	0.000100022	199.813	-14.7291	0.00997649	0.00010005	199.431
