# calculated optical constants
# columns: E, rs, rp, ∆
# 
# 30 deg incidence angle.
# 1e6 rays
# 
 10.0	 0.04641	 0.01970	-94.7041
 11.0	 0.04549	 0.01937	-90.1589
 12.0	 0.04424	 0.01840	-86.7664
 13.0	 0.04390	 0.01894	-82.9727
 14.0	 0.04412	 0.02017	-79.7901
 15.0	 0.04397	 0.02067	-77.3178
 16.0	 0.04312	 0.02017	-75.1311
 17.0	 0.04208	 0.01915	-73.2716
 18.0	 0.04124	 0.01779	-73.7083
 19.0	 0.04137	 0.01691	-76.7969
 20.0	 0.04296	 0.01821	-80.3016
 21.0	 0.04480	 0.02059	-81.9660
 22.0	 0.04639	 0.02320	-81.2321
 23.0	 0.04719	 0.02521	-78.5549
 24.0	 0.04627	 0.02535	-73.1574
 25.0	 0.04457	 0.02474	-66.9698
 26.0	 0.04400	 0.02358	-68.3008
 27.0	 0.04308	 0.02295	-65.9674
 28.0	 0.04285	 0.02239	-66.6823
 29.0	 0.04249	 0.02213	-65.9381
 30.0	 0.04290	 0.02382	-62.6501
 31.0	 0.04384	 0.02531	-62.1922
 32.0	 0.04456	 0.02683	-60.4481
 33.0	 0.04419	 0.02697	-58.0971
 34.0	 0.04376	 0.02698	-56.2744
 35.0	 0.04330	 0.02691	-54.5737
 36.0	 0.04280	 0.02676	-52.9134
 37.0	 0.04214	 0.02641	-51.3601
 38.0	 0.04153	 0.02604	-49.9990
 39.0	 0.04102	 0.02578	-48.7782
 40.0	 0.04054	 0.02550	-47.6066
 41.0	 0.04010	 0.02528	-46.5724
 42.0	 0.03961	 0.02503	-45.5833
 43.0	 0.03934	 0.02493	-44.5968
 44.0	 0.03907	 0.02487	-43.7469
 45.0	 0.03872	 0.02481	-42.7700
 46.0	 0.03841	 0.02473	-41.7067
 47.0	 0.03798	 0.02454	-40.6422
 48.0	 0.03744	 0.02428	-39.5323
 49.0	 0.03691	 0.02397	-38.4248
 50.0	 0.03617	 0.02345	-37.2968
 51.0	 0.03541	 0.02285	-36.3417
 52.0	 0.03489	 0.02244	-35.6109
 53.0	 0.03426	 0.02200	-34.8785
 54.0	 0.03372	 0.02160	-34.2324
 55.0	 0.03321	 0.02120	-33.6726
 56.0	 0.03289	 0.02094	-33.2865
 57.0	 0.03260	 0.02073	-32.9177
 58.0	 0.03245	 0.02067	-32.6555
 59.0	 0.03251	 0.02078	-32.4470
 60.0	 0.03252	 0.02088	-32.0989
 61.0	 0.03262	 0.02107	-31.7187
 62.0	 0.03256	 0.02117	-31.3939
 63.0	 0.03292	 0.02160	-31.0387
 64.0	 0.03304	 0.02191	-30.4087
 65.0	 0.03312	 0.02215	-29.6988
 66.0	 0.03303	 0.02224	-28.9165
 67.0	 0.03284	 0.02227	-28.0544
 68.0	 0.03252	 0.02216	-27.1708
 69.0	 0.03217	 0.02199	-26.2623
 70.0	 0.03171	 0.02170	-25.4105
 71.0	 0.03112	 0.02128	-24.6119
 72.0	 0.03063	 0.02094	-23.8688
 73.0	 0.03018	 0.02061	-23.2067
 74.0	 0.02974	 0.02031	-22.5441
 75.0	 0.02924	 0.01994	-21.9615
 76.0	 0.02873	 0.01957	-21.3557
 77.0	 0.02836	 0.01932	-20.8298
 78.0	 0.02811	 0.01917	-20.3039
 79.0	 0.02774	 0.01892	-19.6993
 80.0	 0.02737	 0.01867	-19.0577
 81.0	 0.02682	 0.01828	-18.4155
 82.0	 0.02628	 0.01786	-17.8503
 83.0	 0.02550	 0.01721	-17.3208
 84.0	 0.02535	 0.01707	-17.3208
 85.0	 0.02544	 0.01719	-17.1073
 86.0	 0.02554	 0.01736	-16.6225
 87.0	 0.02540	 0.01733	-16.0215
 88.0	 0.02518	 0.01721	-15.3792
 89.0	 0.02489	 0.01703	-14.7373
 90.0	 0.02452	 0.01678	-14.0362
 91.0	 0.02412	 0.01649	-13.3953
 92.0	 0.02360	 0.01612	-12.7089
 93.0	 0.02314	 0.01576	-12.0345
 94.0	 0.02253	 0.01531	-11.3583
 95.0	 0.02182	 0.01476	-10.7410
 96.0	 0.02116	 0.01424	-10.1334
 97.0	 0.02062	 0.01380	-9.6560
 98.0	 0.01994	 0.01328	-9.1663
 99.0	 0.01934	 0.01281	-8.6846
100.0	 0.01877	 0.01237	-8.2624
101.0	 0.01829	 0.01199	-7.8298
102.0	 0.01772	 0.01157	-7.4665
103.0	 0.01716	 0.01114	-7.1094
104.0	 0.01663	 0.01074	-6.7429
105.0	 0.01614	 0.01036	-6.3750
106.0	 0.01564	 0.00999	-6.0751
107.0	 0.01511	 0.00960	-5.7673
108.0	 0.01468	 0.00927	-5.4644
109.0	 0.01419	 0.00892	-5.2232
110.0	 0.01374	 0.00858	-4.9808
111.0	 0.01334	 0.00829	-4.7955
112.0	 0.01297	 0.00802	-4.6148
113.0	 0.01256	 0.00773	-4.4332
114.0	 0.01221	 0.00749	-4.2459
115.0	 0.01182	 0.00721	-4.0627
116.0	 0.01153	 0.00700	-3.9430
117.0	 0.01121	 0.00678	-3.7538
118.0	 0.01085	 0.00653	-3.6330
119.0	 0.01062	 0.00637	-3.5115
120.0	 0.01034	 0.00618	-3.3856
121.0	 0.01007	 0.00599	-3.2630
122.0	 0.00978	 0.00580	-3.1364
123.0	 0.00948	 0.00560	-3.0746
124.0	 0.00934	 0.00550	-2.9508
125.0	 0.00901	 0.00528	-2.8231
126.0	 0.00884	 0.00516	-2.7639
127.0	 0.00870	 0.00507	-2.6355
128.0	 0.00851	 0.00495	-2.5726
129.0	 0.00818	 0.00474	-2.4437
130.0	 0.00799	 0.00461	-2.3832
131.0	 0.00778	 0.00448	-2.3197
132.0	 0.00764	 0.00438	-2.1898
133.0	 0.00732	 0.00418	-2.1285
134.0	 0.00713	 0.00407	-2.0644
135.0	 0.00703	 0.00399	-2.0002
136.0	 0.00684	 0.00387	-1.9381
137.0	 0.00659	 0.00373	-1.8735
138.0	 0.00649	 0.00366	-1.8757
139.0	 0.00631	 0.00355	-1.8109
140.0	 0.00620	 0.00348	-1.7459
141.0	 0.00607	 0.00340	-1.7479
142.0	 0.00586	 0.00327	-1.6847
143.0	 0.00569	 0.00317	-1.6867
144.0	 0.00563	 0.00313	-1.6211
145.0	 0.00540	 0.00299	-1.6231
146.0	 0.00535	 0.00296	-1.5573
147.0	 0.00520	 0.00287	-1.5591
148.0	 0.00500	 0.00275	-1.5610
149.0	 0.00499	 0.00274	-1.4949
150.0	 0.00489	 0.00268	-1.4967
151.0	 0.00475	 0.00260	-1.4985
152.0	 0.00466	 0.00254	-1.4985
153.0	 0.00450	 0.00245	-1.4321
154.0	 0.00445	 0.00242	-1.4338
155.0	 0.00435	 0.00236	-1.4355
156.0	 0.00417	 0.00226	-1.4372
157.0	 0.00413	 0.00223	-1.3705
158.0	 0.00399	 0.00215	-1.3705
159.0	 0.00397	 0.00214	-1.3721
160.0	 0.00384	 0.00206	-1.3737
161.0	 0.00377	 0.00202	-1.3754
162.0	 0.00375	 0.00201	-1.3754
163.0	 0.00358	 0.00192	-1.3770
164.0	 0.00357	 0.00191	-1.3787
165.0	 0.00354	 0.00189	-1.3787
166.0	 0.00343	 0.00183	-1.3804
167.0	 0.00332	 0.00177	-1.3820
168.0	 0.00325	 0.00173	-1.3820
169.0	 0.00322	 0.00171	-1.3837
170.0	 0.00317	 0.00168	-1.3837
171.0	 0.00313	 0.00166	-1.3854
172.0	 0.00302	 0.00160	-1.3870
173.0	 0.00297	 0.00157	-1.3870
174.0	 0.00290	 0.00153	-1.3887
175.0	 0.00290	 0.00153	-1.3887
176.0	 0.00270	 0.00142	-1.3904
177.0	 0.00278	 0.00146	-1.4599
178.0	 0.00276	 0.00145	-1.4617
179.0	 0.00267	 0.00140	-1.4617
180.0	 0.00270	 0.00141	-1.4634
181.0	 0.00261	 0.00137	-1.4634
182.0	 0.00248	 0.00130	-1.4634
183.0	 0.00253	 0.00133	-1.4652
184.0	 0.00248	 0.00130	-1.5350
185.0	 0.00250	 0.00131	-1.5368
186.0	 0.00238	 0.00124	-1.5368
187.0	 0.00243	 0.00127	-1.5368
188.0	 0.00238	 0.00124	-1.5387
189.0	 0.00239	 0.00124	-1.5387
190.0	 0.00237	 0.00123	-1.5387
191.0	 0.00228	 0.00118	-1.6106
192.0	 0.00231	 0.00120	-1.6106
193.0	 0.00232	 0.00120	-1.6106
194.0	 0.00222	 0.00115	-1.6126
195.0	 0.00229	 0.00119	-1.6126
196.0	 0.00220	 0.00114	-1.6126
197.0	 0.00220	 0.00114	-1.6126
198.0	 0.00216	 0.00112	-1.6847
199.0	 0.00218	 0.00113	-1.6847
200.0	 0.00222	 0.00115	-1.6847
